-3.980017	-1.339953
-3.980017	-0.956997
-3.980017	-0.564480
-3.980017	-0.166323
-3.980017	0.233497
-3.980017	0.630983
-3.980017	1.022164
-3.980017	1.403133
-3.980017	1.770082
-3.980017	2.119345
-3.980017	2.447432
-3.980017	2.751065
-3.980017	3.027210
-3.980017	3.273108
-3.980017	3.486303
-3.980017	3.664664
-3.980017	3.806408
-3.980017	3.910120
-3.980017	3.974764
-3.980017	3.999693
-3.980017	3.984658
-3.980017	3.929810
-3.980017	3.835697
-3.980017	3.703259
-3.980017	3.533819
-3.980017	3.329070
-3.980017	3.091058
-3.980017	2.822161
-3.980017	2.525067
-3.980017	2.202742
-3.980017	1.858409
-3.980017	1.495507
-3.980017	1.117662
-3.980017	0.728650
-3.980017	0.332358
-3.920266	-0.000000
-3.920266	-0.399334
-3.920266	-0.794677
-3.920266	-1.182081
-3.920266	-1.557673
-3.920266	-1.917702
-3.920266	-2.258570
-3.920266	-2.576871
-3.920266	-2.869424
-3.920266	-3.133308
-3.920266	-3.365884
-3.920266	-3.564829
-3.920266	-3.728156
-3.920266	-3.854233
-3.920266	-3.941799
-3.920266	-3.989980
-3.920266	-3.998294
-3.920266	-3.966659
-3.920266	-3.895391
-3.920266	-3.785200
-3.920266	-3.637190
-3.920266	-3.452837
-3.920266	-3.233986
-3.920266	-2.982821
-3.920266	-2.701853
-3.920266	-2.393889
-3.920266	-2.062005
-3.920266	-1.709520
-3.920266	-1.339953
-3.920266	-0.956997
-3.920266	-0.564480
-3.920266	-0.166323
-3.920266	0.233497
-3.920266	0.630983
-3.920266	1.022164
-3.920266	1.403133
-3.920266	1.770082
-3.920266	2.119345
-3.920266	2.447432
-3.920266	2.751065
-3.920266	3.027210
-3.920266	3.273108
-3.920266	3.486303
-3.920266	3.664664
-3.920266	3.806408
-3.920266	3.910120
-3.920266	3.974764
-3.920266	3.999693
-3.920266	3.984658
-3.920266	3.929810
-3.920266	3.835697
-3.920266	3.703259
-3.920266	3.533819
-3.920266	3.329070
-3.920266	3.091058
-3.920266	2.822161
-3.920266	2.525067
-3.920266	2.202742
-3.920266	1.858409
-3.920266	1.495507
-3.920266	1.117662
-3.920266	0.728650
-3.920266	0.332358
-3.821346	-0.000000
-3.821346	-0.399334
-3.821346	-0.794677
-3.821346	-1.182081
-3.821346	-1.557673
-3.821346	-1.917702
-3.821346	-2.258570
-3.821346	-2.576871
-3.821346	-2.869424
-3.821346	-3.133308
-3.821346	-3.365884
-3.821346	-3.564829
-3.821346	-3.728156
-3.821346	-3.854233
-3.821346	-3.941799
-3.821346	-3.989980
-3.821346	-3.998294
-3.821346	-3.966659
-3.821346	-3.895391
-3.821346	-3.785200
-3.821346	-3.637190
-3.821346	-3.452837
-3.821346	-3.233986
-3.821346	-2.982821
-3.821346	-2.701853
-3.821346	-2.393889
-3.821346	-2.062005
-3.821346	-1.709520
-3.821346	-1.339953
-3.821346	-0.956997
-3.821346	-0.564480
-3.821346	-0.166323
-3.821346	0.233497
-3.821346	0.630983
-3.821346	1.022164
-3.821346	1.403133
-3.821346	1.770082
-3.821346	2.119345
-3.821346	2.447432
-3.821346	2.751065
-3.821346	3.027210
-3.821346	3.273108
-3.821346	3.486303
-3.821346	3.664664
-3.821346	3.806408
-3.821346	3.910120
-3.821346	3.974764
-3.821346	3.999693
-3.821346	3.984658
-3.821346	3.929810
-3.821346	3.835697
-3.821346	3.703259
-3.821346	3.533819
-3.821346	3.329070
-3.821346	3.091058
-3.821346	2.822161
-3.821346	2.525067
-3.821346	2.202742
-3.821346	1.858409
-3.821346	1.495507
-3.821346	1.117662
-3.821346	0.728650
-3.821346	0.332358
-3.684244	-0.000000
-3.684244	-0.399334
-3.684244	-0.794677
-3.684244	-1.182081
-3.684244	-1.557673
-3.684244	-1.917702
-3.684244	-2.258570
-3.684244	-2.576871
-3.684244	-2.869424
-3.684244	-3.133308
-3.684244	-3.365884
-3.684244	-3.564829
-3.684244	-3.728156
-3.684244	-3.854233
-3.684244	-3.941799
-3.684244	-3.989980
-3.684244	-3.998294
-3.684244	-3.966659
-3.684244	-3.895391
-3.684244	-3.785200
-3.684244	-3.637190
-3.684244	-3.452837
-3.684244	-3.233986
-3.684244	-2.982821
-3.684244	-2.701853
-3.684244	-2.393889
-3.684244	-2.062005
-3.684244	-1.709520
-3.684244	-1.339953
-3.684244	-0.956997
-3.684244	-0.564480
-3.684244	-0.166323
-3.684244	0.233497
-3.684244	0.630983
-3.684244	1.022164
-3.684244	1.403133
-3.684244	1.770082
-3.684244	2.119345
-3.684244	2.447432
-3.684244	2.751065
-3.684244	3.027210
-3.684244	3.273108
-3.684244	3.486303
-3.684244	3.664664
-3.684244	3.806408
-3.684244	3.910120
-3.684244	3.974764
-3.684244	3.999693
-3.684244	3.984658
-3.684244	3.929810
-3.684244	3.835697
-3.684244	3.703259
-3.684244	3.533819
-3.684244	3.329070
-3.684244	3.091058
-3.684244	2.822161
-3.684244	2.525067
-3.684244	2.202742
-3.684244	1.858409
-3.684244	1.495507
-3.684244	1.117662
-3.684244	0.728650
-3.684244	0.332358
-3.510330	-0.000000
-3.510330	-0.399334
-3.510330	-0.794677
-3.510330	-1.182081
-3.510330	-1.557673
-3.510330	-1.917702
-3.510330	-2.258570
-3.510330	-2.576871
-3.510330	-2.869424
-3.510330	-3.133308
-3.510330	-3.365884
-3.510330	-3.564829
-3.510330	-3.728156
-3.510330	-3.854233
-3.510330	-3.941799
-3.510330	-3.989980
-3.510330	-3.998294
-3.510330	-3.966659
-3.510330	-3.895391
-3.510330	-3.785200
-3.510330	-3.637190
-3.510330	-3.452837
-3.510330	-3.233986
-3.510330	-2.982821
-3.510330	-2.701853
-3.510330	-2.393889
-3.510330	-2.062005
-3.510330	-1.709520
-3.510330	-1.339953
-3.510330	-0.956997
-3.510330	-0.564480
-3.510330	-0.166323
-3.510330	0.233497
-3.510330	0.630983
-3.510330	1.022164
-3.510330	1.403133
-3.510330	1.770082
-3.510330	2.119345
-3.510330	2.447432
-3.510330	2.751065
-3.510330	3.027210
-3.510330	3.273108
-3.510330	3.486303
-3.510330	3.664664
-3.510330	3.806408
-3.510330	3.910120
-3.510330	3.974764
-3.510330	3.999693
-3.510330	3.984658
-3.510330	3.929810
-3.510330	3.835697
-3.510330	3.703259
-3.510330	3.533819
-3.510330	3.329070
-3.510330	3.091058
-3.510330	2.822161
-3.510330	2.525067
-3.510330	2.202742
-3.510330	1.858409
-3.510330	1.495507
-3.510330	1.117662
-3.510330	0.728650
-3.510330	0.332358
-3.301342	-0.000000
-3.301342	-0.399334
-3.301342	-0.794677
-3.301342	-1.182081
-3.301342	-1.557673
-3.301342	-1.917702
-3.301342	-2.258570
-3.301342	-2.576871
-3.301342	-2.869424
-3.301342	-3.133308
-3.301342	-3.365884
-3.301342	-3.564829
-3.301342	-3.728156
-3.301342	-3.854233
-3.301342	-3.941799
-3.301342	-3.989980
-3.301342	-3.998294
-3.301342	-3.966659
-3.301342	-3.895391
-3.301342	-3.785200
-3.301342	-3.637190
-3.301342	-3.452837
-3.301342	-3.233986
-3.301342	-2.982821
-3.301342	-2.701853
-3.301342	-2.393889
-3.301342	-2.062005
-3.301342	-1.709520
-3.301342	-1.339953
-3.301342	-0.956997
-3.301342	-0.564480
-3.301342	-0.166323
-3.301342	0.233497
-3.301342	0.630983
-3.301342	1.022164
-3.301342	1.403133
-3.301342	1.770082
-3.301342	2.119345
-3.301342	2.447432
-3.301342	2.751065
-3.301342	3.027210
-3.301342	3.273108
-3.301342	3.486303
-3.301342	3.664664
-3.301342	3.806408
-3.301342	3.910120
-3.301342	3.974764
-3.301342	3.999693
-3.301342	3.984658
-3.301342	3.929810
-3.301342	3.835697
-3.301342	3.703259
-3.301342	3.533819
-3.301342	3.329070
-3.301342	3.091058
-3.301342	2.822161
-3.301342	2.525067
-3.301342	2.202742
-3.301342	1.858409
-3.301342	1.495507
-3.301342	1.117662
-3.301342	0.728650
-3.301342	0.332358
-3.059369	-0.000000
-3.059369	-0.399334
-3.059369	-0.794677
-3.059369	-1.182081
-3.059369	-1.557673
-3.059369	-1.917702
-3.059369	-2.258570
-3.059369	-2.576871
-3.059369	-2.869424
-3.059369	-3.133308
-3.059369	-3.365884
-3.059369	-3.564829
-3.059369	-3.728156
-3.059369	-3.854233
-3.059369	-3.941799
-3.059369	-3.989980
-3.059369	-3.998294
-3.059369	-3.966659
-3.059369	-3.895391
-3.059369	-3.785200
-3.059369	-3.637190
-3.059369	-3.452837
-3.059369	-3.233986
-3.059369	-2.982821
-3.059369	-2.701853
-3.059369	-2.393889
-3.059369	-2.062005
-3.059369	-1.709520
-3.059369	-1.339953
-3.059369	-0.956997
-3.059369	-0.564480
-3.059369	-0.166323
-3.059369	0.233497
-3.059369	0.630983
-3.059369	1.022164
-3.059369	1.403133
-3.059369	1.770082
-3.059369	2.119345
-3.059369	2.447432
-3.059369	2.751065
-3.059369	3.027210
-3.059369	3.273108
-3.059369	3.486303
-3.059369	3.664664
-3.059369	3.806408
-3.059369	3.910120
-3.059369	3.974764
-3.059369	3.999693
-3.059369	3.984658
-3.059369	3.929810
-3.059369	3.835697
-3.059369	3.703259
-3.059369	3.533819
-3.059369	3.329070
-3.059369	3.091058
-3.059369	2.822161
-3.059369	2.525067
-3.059369	2.202742
-3.059369	1.858409
-3.059369	1.495507
-3.059369	1.117662
-3.059369	0.728650
-3.059369	0.332358
-2.786827	-0.000000
-2.786827	-0.399334
-2.786827	-0.794677
-2.786827	-1.182081
-2.786827	-1.557673
-2.786827	-1.917702
-2.786827	-2.258570
-2.786827	-2.576871
-2.786827	-2.869424
-2.786827	-3.133308
-2.786827	-3.365884
-2.786827	-3.564829
-2.786827	-3.728156
-2.786827	-3.854233
-2.786827	-3.941799
-2.786827	-3.989980
-2.786827	-3.998294
-2.786827	-3.966659
-2.786827	-3.895391
-2.786827	-3.785200
-2.786827	-3.637190
-2.786827	-3.452837
-2.786827	-3.233986
-2.786827	-2.982821
-2.786827	-2.701853
-2.786827	-2.393889
-2.786827	-2.062005
-2.786827	-1.709520
-2.786827	-1.339953
-2.786827	-0.956997
-2.786827	-0.564480
-2.786827	-0.166323
-2.786827	0.233497
-2.786827	0.630983
-2.786827	1.022164
-2.786827	1.403133
-2.786827	1.770082
-2.786827	2.119345
-2.786827	2.447432
-2.786827	2.751065
-2.786827	3.027210
-2.786827	3.273108
-2.786827	3.486303
-2.786827	3.664664
-2.786827	3.806408
-2.786827	3.910120
-2.786827	3.974764
-2.786827	3.999693
-2.786827	3.984658
-2.786827	3.929810
-2.786827	3.835697
-2.786827	3.703259
-2.786827	3.533819
-2.786827	3.329070
-2.786827	3.091058
-2.786827	2.822161
-2.786827	2.525067
-2.786827	2.202742
-2.786827	1.858409
-2.786827	1.495507
-2.786827	1.117662
-2.786827	0.728650
-2.786827	0.332358
-2.486440	-0.000000
-2.486440	-0.399334
-2.486440	-0.794677
-2.486440	-1.182081
-2.486440	-1.557673
-2.486440	-1.917702
-2.486440	-2.258570
-2.486440	-2.576871
-2.486440	-2.869424
-2.486440	-3.133308
-2.486440	-3.365884
-2.486440	-3.564829
-2.486440	-3.728156
-2.486440	-3.854233
-2.486440	-3.941799
-2.486440	-3.989980
-2.486440	-3.998294
-2.486440	-3.966659
-2.486440	-3.895391
-2.486440	-3.785200
-2.486440	-3.637190
-2.486440	-3.452837
-2.486440	-3.233986
-2.486440	-2.982821
-2.486440	-2.701853
-2.486440	-2.393889
-2.486440	-2.062005
-2.486440	-1.709520
-2.486440	-1.339953
-2.486440	-0.956997
-2.486440	-0.564480
-2.486440	-0.166323
-2.486440	0.233497
-2.486440	0.630983
-2.486440	1.022164
-2.486440	1.403133
-2.486440	1.770082
-2.486440	2.119345
-2.486440	2.447432
-2.486440	2.751065
-2.486440	3.027210
-2.486440	3.273108
-2.486440	3.486303
-2.486440	3.664664
-2.486440	3.806408
-2.486440	3.910120
-2.486440	3.974764
-2.486440	3.999693
-2.486440	3.984658
-2.486440	3.929810
-2.486440	3.835697
-2.486440	3.703259
-2.486440	3.533819
-2.486440	3.329070
-2.486440	3.091058
-2.486440	2.822161
-2.486440	2.525067
-2.486440	2.202742
-2.486440	1.858409
-2.486440	1.495507
-2.486440	1.117662
-2.486440	0.728650
-2.486440	0.332358
-2.161209	-0.000000
-2.161209	-0.399334
-2.161209	-0.794677
-2.161209	-1.182081
-2.161209	-1.557673
-2.161209	-1.917702
-2.161209	-2.258570
-2.161209	-2.576871
-2.161209	-2.869424
-2.161209	-3.133308
-2.161209	-3.365884
-2.161209	-3.564829
-2.161209	-3.728156
-2.161209	-3.854233
-2.161209	-3.941799
-2.161209	-3.989980
-2.161209	-3.998294
-2.161209	-3.966659
-2.161209	-3.895391
-2.161209	-3.785200
-2.161209	-3.637190
-2.161209	-3.452837
-2.161209	-3.233986
-2.161209	-2.982821
-2.161209	-2.701853
-2.161209	-2.393889
-2.161209	-2.062005
-2.161209	-1.709520
-2.161209	-1.339953
-2.161209	-0.956997
-2.161209	-0.564480
-2.161209	-0.166323
-2.161209	0.233497
-2.161209	0.630983
-2.161209	1.022164
-2.161209	1.403133
-2.161209	1.770082
-2.161209	2.119345
-2.161209	2.447432
-2.161209	2.751065
-2.161209	3.027210
-2.161209	3.273108
-2.161209	3.486303
-2.161209	3.664664
-2.161209	3.806408
-2.161209	3.910120
-2.161209	3.974764
-2.161209	3.999693
-2.161209	3.984658
-2.161209	3.929810
-2.161209	3.835697
-2.161209	3.703259
-2.161209	3.533819
-2.161209	3.329070
-2.161209	3.091058
-2.161209	2.822161
-2.161209	2.525067
-2.161209	2.202742
-2.161209	1.858409
-2.161209	1.495507
-2.161209	1.117662
-2.161209	0.728650
-2.161209	0.332358
-1.814384	-0.000000
-1.814384	-0.399334
-1.814384	-0.794677
-1.814384	-1.182081
-1.814384	-1.557673
-1.814384	-1.917702
-1.814384	-2.258570
-1.814384	-2.576871
-1.814384	-2.869424
-1.814384	-3.133308
-1.814384	-3.365884
-1.814384	-3.564829
-1.814384	-3.728156
-1.814384	-3.854233
-1.814384	-3.941799
-1.814384	-3.989980
-1.814384	-3.998294
-1.814384	-3.966659
-1.814384	-3.895391
-1.814384	-3.785200
-1.814384	-3.637190
-1.814384	-3.452837
-1.814384	-3.233986
-1.814384	-2.982821
-1.814384	-2.701853
-1.814384	-2.393889
-1.814384	-2.062005
-1.814384	-1.709520
-1.814384	-1.339953
-1.814384	-0.956997
-1.814384	-0.564480
-1.814384	-0.166323
-1.814384	0.233497
-1.814384	0.630983
-1.814384	1.022164
-1.814384	1.403133
-1.814384	1.770082
-1.814384	2.119345
-1.814384	2.447432
-1.814384	2.751065
-1.814384	3.027210
-1.814384	3.273108
-1.814384	3.486303
-1.814384	3.664664
-1.814384	3.806408
-1.814384	3.910120
-1.814384	3.974764
-1.814384	3.999693
-1.814384	3.984658
-1.814384	3.929810
-1.814384	3.835697
-1.814384	3.703259
-1.814384	3.533819
-1.814384	3.329070
-1.814384	3.091058
-1.814384	2.822161
-1.814384	2.525067
-1.814384	2.202742
-1.814384	1.858409
-1.814384	1.495507
-1.814384	1.117662
-1.814384	0.728650
-1.814384	0.332358
-1.449431	-0.000000
-1.449431	-0.399334
-1.449431	-0.794677
-1.449431	-1.182081
-1.449431	-1.557673
-1.449431	-1.917702
-1.449431	-2.258570
-1.449431	-2.576871
-1.449431	-2.869424
-1.449431	-3.133308
-1.449431	-3.365884
-1.449431	-3.564829
-1.449431	-3.728156
-1.449431	-3.854233
-1.449431	-3.941799
-1.449431	-3.989980
-1.449431	-3.998294
-1.449431	-3.966659
-1.449431	-3.895391
-1.449431	-3.785200
-1.449431	-3.637190
-1.449431	-3.452837
-1.449431	-3.233986
-1.449431	-2.982821
-1.449431	-2.701853
-1.449431	-2.393889
-1.449431	-2.062005
-1.449431	-1.709520
-1.449431	-1.339953
-1.449431	-0.956997
-1.449431	-0.564480
-1.449431	-0.166323
-1.449431	0.233497
-1.449431	0.630983
-1.449431	1.022164
-1.449431	1.403133
-1.449431	1.770082
-1.449431	2.119345
-1.449431	2.447432
-1.449431	2.751065
-1.449431	3.027210
-1.449431	3.273108
-1.449431	3.486303
-1.449431	3.664664
-1.449431	3.806408
-1.449431	3.910120
-1.449431	3.974764
-1.449431	3.999693
-1.449431	3.984658
-1.449431	3.929810
-1.449431	3.835697
-1.449431	3.703259
-1.449431	3.533819
-1.449431	3.329070
-1.449431	3.091058
-1.449431	2.822161
-1.449431	2.525067
-1.449431	2.202742
-1.449431	1.858409
-1.449431	1.495507
-1.449431	1.117662
-1.449431	0.728650
-1.449431	0.332358
-1.069995	-0.000000
-1.069995	-0.399334
-1.069995	-0.794677
-1.069995	-1.182081
-1.069995	-1.557673
-1.069995	-1.917702
-1.069995	-2.258570
-1.069995	-2.576871
-1.069995	-2.869424
-1.069995	-3.133308
-1.069995	-3.365884
-1.069995	-3.564829
-1.069995	-3.728156
-1.069995	-3.854233
-1.069995	-3.941799
-1.069995	-3.989980
-1.069995	-3.998294
-1.069995	-3.966659
-1.069995	-3.895391
-1.069995	-3.785200
-1.069995	-3.637190
-1.069995	-3.452837
-1.069995	-3.233986
-1.069995	-2.982821
-1.069995	-2.701853
-1.069995	-2.393889
-1.069995	-2.062005
-1.069995	-1.709520
-1.069995	-1.339953
-1.069995	-0.956997
-1.069995	-0.564480
-1.069995	-0.166323
-1.069995	0.233497
-1.069995	0.630983
-1.069995	1.022164
-1.069995	1.403133
-1.069995	1.770082
-1.069995	2.119345
-1.069995	2.447432
-1.069995	2.751065
-1.069995	3.027210
-1.069995	3.273108
-1.069995	3.486303
-1.069995	3.664664
-1.069995	3.806408
-1.069995	3.910120
-1.069995	3.974764
-1.069995	3.999693
-1.069995	3.984658
-1.069995	3.929810
-1.069995	3.835697
-1.069995	3.703259
-1.069995	3.533819
-1.069995	3.329070
-1.069995	3.091058
-1.069995	2.822161
-1.069995	2.525067
-1.069995	2.202742
-1.069995	1.858409
-1.069995	1.495507
-1.069995	1.117662
-1.069995	0.728650
-1.069995	0.332358
-0.679869	-0.000000
-0.679869	-0.399334
-0.679869	-0.794677
-0.679869	-1.182081
-0.679869	-1.557673
-0.679869	-1.917702
-0.679869	-2.258570
-0.679869	-2.576871
-0.679869	-2.869424
-0.679869	-3.133308
-0.679869	-3.365884
-0.679869	-3.564829
-0.679869	-3.728156
-0.679869	-3.854233
-0.679869	-3.941799
-0.679869	-3.989980
-0.679869	-3.998294
-0.679869	-3.966659
-0.679869	-3.895391
-0.679869	-3.785200
-0.679869	-3.637190
-0.679869	-3.452837
-0.679869	-3.233986
-0.679869	-2.982821
-0.679869	-2.701853
-0.679869	-2.393889
-0.679869	-2.062005
-0.679869	-1.709520
-0.679869	-1.339953
-0.679869	-0.956997
-0.679869	-0.564480
-0.679869	-0.166323
-0.679869	0.233497
-0.679869	0.630983
-0.679869	1.022164
-0.679869	1.403133
-0.679869	1.770082
-0.679869	2.119345
-0.679869	2.447432
-0.679869	2.751065
-0.679869	3.027210
-0.679869	3.273108
-0.679869	3.486303
-0.679869	3.664664
-0.679869	3.806408
-0.679869	3.910120
-0.679869	3.974764
-0.679869	3.999693
-0.679869	3.984658
-0.679869	3.929810
-0.679869	3.835697
-0.679869	3.703259
-0.679869	3.533819
-0.679869	3.329070
-0.679869	3.091058
-0.679869	2.822161
-0.679869	2.525067
-0.679869	2.202742
-0.679869	1.858409
-0.679869	1.495507
-0.679869	1.117662
-0.679869	0.728650
-0.679869	0.332358
-0.282949	-0.000000
-0.282949	-0.399334
-0.282949	-0.794677
-0.282949	-1.182081
-0.282949	-1.557673
-0.282949	-1.917702
-0.282949	-2.258570
-0.282949	-2.576871
-0.282949	-2.869424
-0.282949	-3.133308
-0.282949	-3.365884
-0.282949	-3.564829
-0.282949	-3.728156
-0.282949	-3.854233
-0.282949	-3.941799
-0.282949	-3.989980
-0.282949	-3.998294
-0.282949	-3.966659
-0.282949	-3.895391
-0.282949	-3.785200
-0.282949	-3.637190
-0.282949	-3.452837
-0.282949	-3.233986
-0.282949	-2.982821
-0.282949	-2.701853
-0.282949	-2.393889
-0.282949	-2.062005
-0.282949	-1.709520
-0.282949	-1.339953
-0.282949	-0.956997
-0.282949	-0.564480
-0.282949	-0.166323
-0.282949	0.233497
-0.282949	0.630983
-0.282949	1.022164
-0.282949	1.403133
-0.282949	1.770082
-0.282949	2.119345
-0.282949	2.447432
-0.282949	2.751065
-0.282949	3.027210
-0.282949	3.273108
-0.282949	3.486303
-0.282949	3.664664
-0.282949	3.806408
-0.282949	3.910120
-0.282949	3.974764
-0.282949	3.999693
-0.282949	3.984658
-0.282949	3.929810
-0.282949	3.835697
-0.282949	3.703259
-0.282949	3.533819
-0.282949	3.329070
-0.282949	3.091058
-0.282949	2.822161
-0.282949	2.525067
-0.282949	2.202742
-0.282949	1.858409
-0.282949	1.495507
-0.282949	1.117662
-0.282949	0.728650
-0.282949	0.332358
0.116798	-0.000000
0.116798	-0.399334
0.116798	-0.794677
0.116798	-1.182081
0.116798	-1.557673
0.116798	-1.917702
0.116798	-2.258570
0.116798	-2.576871
0.116798	-2.869424
0.116798	-3.133308
0.116798	-3.365884
0.116798	-3.564829
0.116798	-3.728156
0.116798	-3.854233
0.116798	-3.941799
0.116798	-3.989980
0.116798	-3.998294
0.116798	-3.966659
0.116798	-3.895391
0.116798	-3.785200
0.116798	-3.637190
0.116798	-3.452837
0.116798	-3.233986
0.116798	-2.982821
0.116798	-2.701853
0.116798	-2.393889
0.116798	-2.062005
0.116798	-1.709520
0.116798	-1.339953
0.116798	-0.956997
0.116798	-0.564480
0.116798	-0.166323
0.116798	0.233497
0.116798	0.630983
0.116798	1.022164
0.116798	1.403133
0.116798	1.770082
0.116798	2.119345
0.116798	2.447432
0.116798	2.751065
0.116798	3.027210
0.116798	3.273108
0.116798	3.486303
0.116798	3.664664
0.116798	3.806408
0.116798	3.910120
0.116798	3.974764
0.116798	3.999693
0.116798	3.984658
0.116798	3.929810
0.116798	3.835697
0.116798	3.703259
0.116798	3.533819
0.116798	3.329070
0.116798	3.091058
0.116798	2.822161
0.116798	2.525067
0.116798	2.202742
0.116798	1.858409
0.116798	1.495507
0.116798	1.117662
0.116798	0.728650
0.116798	0.332358
0.515378	-0.000000
0.515378	-0.399334
0.515378	-0.794677
0.515378	-1.182081
0.515378	-1.557673
0.515378	-1.917702
0.515378	-2.258570
0.515378	-2.576871
0.515378	-2.869424
0.515378	-3.133308
0.515378	-3.365884
0.515378	-3.564829
0.515378	-3.728156
0.515378	-3.854233
0.515378	-3.941799
0.515378	-3.989980
0.515378	-3.998294
0.515378	-3.966659
0.515378	-3.895391
0.515378	-3.785200
0.515378	-3.637190
0.515378	-3.452837
0.515378	-3.233986
0.515378	-2.982821
0.515378	-2.701853
0.515378	-2.393889
0.515378	-2.062005
0.515378	-1.709520
0.515378	-1.339953
0.515378	-0.956997
0.515378	-0.564480
0.515378	-0.166323
0.515378	0.233497
0.515378	0.630983
0.515378	1.022164
0.515378	1.403133
0.515378	1.770082
0.515378	2.119345
0.515378	2.447432
0.515378	2.751065
0.515378	3.027210
0.515378	3.273108
0.515378	3.486303
0.515378	3.664664
0.515378	3.806408
0.515378	3.910120
0.515378	3.974764
0.515378	3.999693
0.515378	3.984658
0.515378	3.929810
0.515378	3.835697
0.515378	3.703259
0.515378	3.533819
0.515378	3.329070
0.515378	3.091058
0.515378	2.822161
0.515378	2.525067
0.515378	2.202742
0.515378	1.858409
0.515378	1.495507
0.515378	1.117662
0.515378	0.728650
0.515378	0.332358
0.908808	-0.000000
0.908808	-0.399334
0.908808	-0.794677
0.908808	-1.182081
0.908808	-1.557673
0.908808	-1.917702
0.908808	-2.258570
0.908808	-2.576871
0.908808	-2.869424
0.908808	-3.133308
0.908808	-3.365884
0.908808	-3.564829
0.908808	-3.728156
0.908808	-3.854233
0.908808	-3.941799
0.908808	-3.989980
0.908808	-3.998294
0.908808	-3.966659
0.908808	-3.895391
0.908808	-3.785200
0.908808	-3.637190
0.908808	-3.452837
0.908808	-3.233986
0.908808	-2.982821
0.908808	-2.701853
0.908808	-2.393889
0.908808	-2.062005
0.908808	-1.709520
0.908808	-1.339953
0.908808	-0.956997
0.908808	-0.564480
0.908808	-0.166323
0.908808	0.233497
0.908808	0.630983
0.908808	1.022164
0.908808	1.403133
0.908808	1.770082
0.908808	2.119345
0.908808	2.447432
0.908808	2.751065
0.908808	3.027210
0.908808	3.273108
0.908808	3.486303
0.908808	3.664664
0.908808	3.806408
0.908808	3.910120
0.908808	3.974764
0.908808	3.999693
0.908808	3.984658
0.908808	3.929810
0.908808	3.835697
0.908808	3.703259
0.908808	3.533819
0.908808	3.329070
0.908808	3.091058
0.908808	2.822161
0.908808	2.525067
0.908808	2.202742
0.908808	1.858409
0.908808	1.495507
0.908808	1.117662
0.908808	0.728650
0.908808	0.332358
1.293158	-0.000000
1.293158	-0.399334
1.293158	-0.794677
1.293158	-1.182081
1.293158	-1.557673
1.293158	-1.917702
1.293158	-2.258570
1.293158	-2.576871
1.293158	-2.869424
1.293158	-3.133308
1.293158	-3.365884
1.293158	-3.564829
1.293158	-3.728156
1.293158	-3.854233
1.293158	-3.941799
1.293158	-3.989980
1.293158	-3.998294
1.293158	-3.966659
1.293158	-3.895391
1.293158	-3.785200
1.293158	-3.637190
1.293158	-3.452837
1.293158	-3.233986
1.293158	-2.982821
1.293158	-2.701853
1.293158	-2.393889
1.293158	-2.062005
1.293158	-1.709520
1.293158	-1.339953
1.293158	-0.956997
1.293158	-0.564480
1.293158	-0.166323
1.293158	0.233497
1.293158	0.630983
1.293158	1.022164
1.293158	1.403133
1.293158	1.770082
1.293158	2.119345
